
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
   11172   1   1  12   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11171   1   1  11   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11170   1   1  10   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11169   1   1   9   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11168   1   1   8   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11167   1   1   7   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11166   1   1   6   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11165   1   1   5   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11164   1   1   4   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11163   1   1   3   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11162   1   1   2   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11161   1   1   1   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11160   1   1   0   7  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11148   1   1  28   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11147   1   1  27   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11146   1   1  26   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11145   1   1  25   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11144   1   1  24   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11143   1   1  23   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11142   1   1  22   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11141   1   1  21   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11140   1   1  20   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11139   1   1  19   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11138   1   1  18   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11137   1   1  17   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11136   1   1  16   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11135   1   1  15   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11134   1   1  14   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11133   1   1  13   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11132   1   1  12   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11131   1   1  11   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11130   1   1  10   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11129   1   1   9   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11128   1   1   8   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11127   1   1   7   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11126   1   1   6   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11125   1   1   5   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11124   1   1   4   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11123   1   1   3   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11122   1   1   2   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11121   1   1   1   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11120   1   1   0   6  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11109   1   1  29   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11108   1   1  28   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11107   1   1  27   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11106   1   1  26   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11105   1   1  25   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11104   1   1  24   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11103   1   1  23   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11102   1   1  22   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11101   1   1  21   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11100   1   1  20   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11099   1   1  19   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11098   1   1  18   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11097   1   1  17   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11096   1   1  16   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11095   1   1  15   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11094   1   1  14   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11093   1   1  13   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11092   1   1  12   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11091   1   1  11   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11090   1   1  10   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11089   1   1   9   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11088   1   1   8   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11087   1   1   7   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11086   1   1   6   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11085   1   1   5   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11084   1   1   4   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11083   1   1   3   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11082   1   1   2   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11081   1   1   1   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11080   1   1   0   5  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11070   1   1  30   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11069   1   1  29   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11068   1   1  28   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11067   1   1  27   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11066   1   1  26   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11065   1   1  25   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11064   1   1  24   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11063   1   1  23   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11062   1   1  22   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11061   1   1  21   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11060   1   1  20   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11059   1   1  19   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11058   1   1  18   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11057   1   1  17   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11056   1   1  16   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11055   1   1  15   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11054   1   1  14   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11053   1   1  13   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11052   1   1  12   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11051   1   1  11   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11050   1   1  10   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11049   1   1   9   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11048   1   1   8   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11047   1   1   7   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11046   1   1   6   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11045   1   1   5   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11044   1   1   4   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11043   1   1   3   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11042   1   1   2   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11041   1   1   1   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11040   1   1   0   4  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11031   1   1  31   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11030   1   1  30   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11029   1   1  29   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11028   1   1  28   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11027   1   1  27   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11026   1   1  26   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11025   1   1  25   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11024   1   1  24   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11023   1   1  23   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11022   1   1  22   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11021   1   1  21   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11020   1   1  20   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11019   1   1  19   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11018   1   1  18   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11017   1   1  17   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11016   1   1  16   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11015   1   1  15   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11014   1   1  14   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11013   1   1  13   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11012   1   1  12   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11011   1   1  11   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11010   1   1  10   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11009   1   1   9   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11008   1   1   8   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11007   1   1   7   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11006   1   1   6   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11005   1   1   5   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11004   1   1   4   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11003   1   1   3   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11002   1   1   2   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11001   1   1   1   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   11000   1   1   0   3  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10992   1   1  32   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10991   1   1  31   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10990   1   1  30   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10989   1   1  29   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10988   1   1  28   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10987   1   1  27   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10986   1   1  26   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10985   1   1  25   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10984   1   1  24   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10983   1   1  23   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10982   1   1  22   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10981   1   1  21   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10980   1   1  20   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10979   1   1  19   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10978   1   1  18   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10977   1   1  17   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10976   1   1  16   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10975   1   1  15   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10974   1   1  14   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10973   1   1  13   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10972   1   1  12   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10971   1   1  11   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10970   1   1  10   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10969   1   1   9   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10968   1   1   8   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10967   1   1   7   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10966   1   1   6   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10965   1   1   5   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10964   1   1   4   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10963   1   1   3   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10962   1   1   2   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
   10961   1   1   1   2  34     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
