
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
   10849   1   1   9   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10848   1   1   8   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10847   1   1   7   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10846   1   1   6   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10845   1   1   5   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10844   1   1   4   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10843   1   1   3   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10842   1   1   2   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10841   1   1   1   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10840   1   1   0   7  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10827   1   1  27   6  33     0     0       8.922588 0.683319 0.316302 0.000378 0.000000
   10826   1   1  26   6  33     0     0      10.812554 0.661742 0.305591 0.032667 0.000000
   10825   1   1  25   6  33     0     0      22.362680 0.096180 0.041287 0.862533 0.000000
   10824   1   1  24   6  33     0     0      55.311559 0.002526 0.000067 0.997408 0.000000
   10823   1   1  23   6  33     0     0     124.143075 0.000001 0.000000 0.999999 0.000000
   10822   1   1  22   6  33     0     0     260.506188 0.000000 0.000000 1.000000 0.000000
   10821   1   1  21   6  33     0     0     463.984727 0.000000 0.066634 0.933366 0.000000
   10820   1   1  20   6  33     0     0     597.788776 0.000000 0.266667 0.733333 0.000000
   10819   1   1  19   6  33     0     0     634.414696 0.052430 0.947074 0.000495 0.000000
   10818   1   1  18   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10817   1   1  17   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10816   1   1  16   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10815   1   1  15   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10814   1   1  14   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10813   1   1  13   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10812   1   1  12   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10811   1   1  11   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10810   1   1  10   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10809   1   1   9   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10808   1   1   8   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10807   1   1   7   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10806   1   1   6   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10805   1   1   5   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10804   1   1   4   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10803   1   1   3   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10802   1   1   2   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10801   1   1   1   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10800   1   1   0   6  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10788   1   1  28   5  33     0     0       8.035158 0.722449 0.277510 0.000041 0.000000
   10787   1   1  27   5  33     0     0       8.214353 0.710353 0.289586 0.000061 0.000000
   10786   1   1  26   5  33     0     0       8.688996 0.688258 0.311529 0.000213 0.000000
   10785   1   1  25   5  33     0     0      10.790180 0.348064 0.175292 0.476644 0.000000
   10784   1   1  24   5  33     0     0      39.333260 0.002866 0.000000 0.997134 0.000000
   10783   1   1  23   5  33     0     0     100.641679 0.000001 0.000000 0.999999 0.000000
   10782   1   1  22   5  33     0     0     221.979197 0.000000 0.000000 1.000000 0.000000
   10781   1   1  21   5  33     0     0     409.476027 0.000000 0.000000 1.000000 0.000000
   10780   1   1  20   5  33     0     0     551.914222 0.000000 0.000000 1.000000 0.000000
   10779   1   1  19   5  33     0     0     603.936066 0.000000 0.335896 0.664104 0.000000
   10778   1   1  18   5  33     0     0     629.640842 0.021155 0.930117 0.048728 0.000000
   10777   1   1  17   5  33     0     0     637.737179 0.000000 1.000000 0.000000 0.000000
   10776   1   1  16   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10775   1   1  15   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10774   1   1  14   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10773   1   1  13   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10772   1   1  12   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10771   1   1  11   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10770   1   1  10   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10769   1   1   9   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10768   1   1   8   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10767   1   1   7   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10766   1   1   6   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10765   1   1   5   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10764   1   1   4   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10763   1   1   3   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10762   1   1   2   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10761   1   1   1   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10760   1   1   0   5  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10749   1   1  29   4  33     0     0       7.937419 0.729920 0.270046 0.000034 0.000000
   10748   1   1  28   4  33     0     0       7.959834 0.728134 0.271830 0.000035 0.000000
   10747   1   1  27   4  33     0     0       8.015372 0.723818 0.276142 0.000039 0.000000
   10746   1   1  26   4  33     0     0       8.151221 0.714082 0.285865 0.000053 0.000000
   10745   1   1  25   4  33     0     0       8.487406 0.695136 0.304712 0.000152 0.000000
   10744   1   1  24   4  33     0     0      23.480916 0.002586 0.000000 0.997414 0.000000
   10743   1   1  23   4  33     0     0      76.806597 0.000000 0.000000 1.000000 0.000000
   10742   1   1  22   4  33     0     0     182.140672 0.000000 0.000000 1.000000 0.000000
   10741   1   1  21   4  33     0     0     351.604704 0.000000 0.000000 1.000000 0.000000
   10740   1   1  20   4  33     0     0     503.438723 0.000000 0.000000 1.000000 0.000000
   10739   1   1  19   4  33     0     0     558.106457 0.000000 0.000000 1.000000 0.000000
   10738   1   1  18   4  33     0     0     592.854616 0.000000 0.200617 0.799383 0.000000
   10737   1   1  17   4  33     0     0     615.242667 0.000000 0.655109 0.344891 0.000000
   10736   1   1  16   4  33     0     0     630.765639 0.015678 0.960078 0.024244 0.000000
   10735   1   1  15   4  33     0     0     637.272711 0.000000 1.000000 0.000000 0.000000
   10734   1   1  14   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10733   1   1  13   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10732   1   1  12   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10731   1   1  11   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10730   1   1  10   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10729   1   1   9   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10728   1   1   8   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10727   1   1   7   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10726   1   1   6   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10725   1   1   5   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10724   1   1   4   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10723   1   1   3   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10722   1   1   2   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10721   1   1   1   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10720   1   1   0   4  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10710   1   1  30   3  33     0     0       7.925164 0.730898 0.269069 0.000033 0.000000
   10709   1   1  29   3  33     0     0       7.928081 0.730663 0.269304 0.000033 0.000000
   10708   1   1  28   3  33     0     0       7.935468 0.730065 0.269901 0.000034 0.000000
   10707   1   1  27   3  33     0     0       7.953501 0.728605 0.271360 0.000035 0.000000
   10706   1   1  26   3  33     0     0       7.996168 0.725205 0.274757 0.000038 0.000000
   10705   1   1  25   3  33     0     0       8.095084 0.717730 0.282224 0.000046 0.000000
   10704   1   1  24   3  33     0     0       8.696017 0.483867 0.206021 0.310113 0.000000
   10703   1   1  23   3  33     0     0      52.147458 0.000000 0.000000 1.000000 0.000000
   10702   1   1  22   3  33     0     0     140.083370 0.000000 0.000000 1.000000 0.000000
   10701   1   1  21   3  33     0     0     288.059713 0.000000 0.000000 1.000000 0.000000
   10700   1   1  20   3  33     0     0     441.901331 0.000000 0.000000 1.000000 0.000000
   10699   1   1  19   3  33     0     0     509.702444 0.000000 0.000000 1.000000 0.000000
   10698   1   1  18   3  33     0     0     545.694562 0.000000 0.000000 1.000000 0.000000
   10697   1   1  17   3  33     0     0     569.388150 0.000000 0.066666 0.933334 0.000000
   10696   1   1  16   3  33     0     0     592.806863 0.000000 0.200951 0.799049 0.000000
   10695   1   1  15   3  33     0     0     609.746787 0.000000 0.528713 0.471287 0.000000
   10694   1   1  14   3  33     0     0     624.921307 0.000030 0.864042 0.135929 0.000000
   10693   1   1  13   3  33     0     0     633.982241 0.000025 0.999973 0.000001 0.000000
   10692   1   1  12   3  33     0     0     637.360033 0.000000 1.000000 0.000000 0.000000
   10691   1   1  11   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10690   1   1  10   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10689   1   1   9   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10688   1   1   8   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10687   1   1   7   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10686   1   1   6   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10685   1   1   5   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10684   1   1   4   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10683   1   1   3   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10682   1   1   2   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10681   1   1   1   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10680   1   1   0   3  33     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   10671   1   1  31   2  33     0     0       7.923646 0.731018 0.268949 0.000033 0.000000
   10670   1   1  30   2  33     0     0       7.924015 0.730989 0.268978 0.000033 0.000000
   10669   1   1  29   2  33     0     0       7.924985 0.730911 0.269056 0.000033 0.000000
   10668   1   1  28   2  33     0     0       7.927435 0.730711 0.269255 0.000033 0.000000
   10667   1   1  27   2  33     0     0       7.933388 0.730223 0.269743 0.000034 0.000000
   10666   1   1  26   2  33     0     0       7.947309 0.729078 0.270887 0.000035 0.000000
   10665   1   1  25   2  33     0     0       7.978773 0.726510 0.273454 0.000037 0.000000
   10664   1   1  24   2  33     0     0       8.048015 0.721032 0.278926 0.000042 0.000000
   10663   1   1  23   2  33     0     0      25.895800 0.000000 0.000000 1.000000 0.000000
   10662   1   1  22   2  33     0     0      94.185488 0.000000 0.000000 1.000000 0.000000
   10661   1   1  21   2  33     0     0     212.143682 0.000000 0.000000 1.000000 0.000000
   10660   1   1  20   2  33     0     0     355.222355 0.000000 0.000000 1.000000 0.000000
   10659   1   1  19   2  33     0     0     446.331309 0.000000 0.000000 1.000000 0.000000
   10658   1   1  18   2  33     0     0     487.853963 0.000000 0.000000 1.000000 0.000000
   10657   1   1  17   2  33     0     0     518.772584 0.000000 0.000000 1.000000 0.000000
   10656   1   1  16   2  33     0     0     543.197458 0.000000 0.000000 1.000000 0.000000
   10655   1   1  15   2  33     0     0     562.784717 0.000000 0.001308 0.998692 0.000000
   10654   1   1  14   2  33     0     0     581.663272 0.000000 0.133159 0.866841 0.000000
   10653   1   1  13   2  33     0     0     598.165259 0.000000 0.268518 0.731482 0.000000
   10652   1   1  12   2  33     0     0     610.544233 0.000000 0.579842 0.420158 0.000000
   10651   1   1  11   2  33     0     0     621.161859 0.000001 0.805081 0.194918 0.000000
   10650   1   1  10   2  33     0     0     629.543640 0.001107 0.987901 0.010993 0.000000
   10649   1   1   9   2  33     0     0     634.401074 0.000001 0.999999 0.000000 0.000000
   10648   1   1   8   2  33     0     0     636.321471 0.000000 1.000000 0.000000 0.000000
   10647   1   1   7   2  33     0     0     637.169203 0.000000 1.000000 0.000000 0.000000
   10646   1   1   6   2  33     0     0     637.465989 0.000000 1.000000 0.000000 0.000000
   10645   1   1   5   2  33     0     0     637.541051 0.000000 1.000000 0.000000 0.000000
   10644   1   1   4   2  33     0     0     637.529303 0.000000 1.000000 0.000000 0.000000
   10643   1   1   3   2  33     0     0     637.439118 0.000000 1.000000 0.000000 0.000000
   10642   1   1   2   2  33     0     0     637.130034 0.000000 1.000000 0.000000 0.000000
   10641   1   1   1   2  33     0     0     636.640657 0.000000 1.000000 0.000000 0.000000
   10640   1   1   0   2  33     0     0     635.767006 0.000000 1.000000 0.000000 0.000000
   10632   1   1  32   1  33     0     0       7.923465 0.731032 0.268934 0.000033 0.000000
   10631   1   1  31   1  33     0     0       7.923510 0.731029 0.268938 0.000033 0.000000
   10630   1   1  30   1  33     0     0       7.923632 0.731019 0.268948 0.000033 0.000000
   10629   1   1  29   1  33     0     0       7.923955 0.730993 0.268974 0.000033 0.000000
   10628   1   1  28   1  33     0     0       7.924770 0.730927 0.269040 0.000033 0.000000
   10627   1   1  27   1  33     0     0       7.926746 0.730764 0.269203 0.000033 0.000000
   10626   1   1  26   1  33     0     0       7.931349 0.730382 0.269585 0.000034 0.000000
